24-02-18/04-03-00.463,12.478,12.480,5.7,7.1,30.23,30.24,62.422,5.643
24-02-18/04-03-03.847,12.476,12.477,69.7,56.4,30.24,30.25,78.199,40.134
24-02-18/04-03-06.815,12.473,12.475,14.6,74.4,30.23,30.24,33.333,56.536
24-02-18/04-03-09.387,12.492,12.494,11.0,7.2,30.23,30.24,88.844,19.507
24-02-18/04-03-12.724,12.493,12.496,16.4,1.3,30.23,30.24,77.683,16.200
24-02-18/04-03-15.496,12.489,12.490,19.4,46.0,30.23,30.24,51.419,39.092
24-02-18/04-03-18.658,12.480,12.483,18.1,16.8,30.23,30.24,51.419,7.663
24-02-18/04-03-21.674,12.484,12.485,4.0,37.0,30.23,30.24,56.380,7.002
24-02-18/04-03-24.801,12.468,12.473,10.6,10.2,30.23,30.24,57.640,3.950
24-02-18/04-03-27.465,12.470,12.473,29.3,28.7,30.23,30.24,57.966,3.950
24-02-18/04-03-30.645,12.438,12.441,23.0,11.5,30.23,30.24,57.966,3.950
24-02-18/04-03-33.829,12.436,12.439,0.8,30.2,30.23,30.24,57.966,8.003
24-02-18/04-03-36.636,12.424,12.427,0.8,21.2,30.23,30.24,59.413,23.885
24-02-18/04-03-39.775,12.426,12.429,28.4,86.2,30.23,30.24,57.792,22.723
24-02-18/04-03-42.692,12.424,12.425,15.7,21.2,30.23,30.24,57.539,22.723
24-02-18/04-03-45.510,12.423,12.428,4.7,12.5,30.23,30.24,57.539,29.979
24-02-18/04-03-48.245,12.421,12.424,67.6,158.2,30.23,30.24,52.578,34.940
24-02-18/04-03-51.420,12.423,12.424,574.8,104.1,30.23,30.24,52.615,37.920
24-02-18/04-03-54.662,12.428,12.432,95.8,52.8,30.23,30.24,52.615,37.920
24-02-18/04-03-57.909,12.444,12.447,27.7,0.7,30.23,30.24,52.750,37.920
24-02-18/04-04-00.520,12.435,12.437,7.6,9.7,30.23,30.24,52.750,37.920
24-02-18/04-04-03.476,12.448,12.450,12.8,133.2,30.23,30.24,54.247,37.920
24-02-18/04-04-06.813,12.446,12.448,14.9,17.2,30.23,30.24,54.247,37.920
24-02-18/04-04-09.766,12.441,12.442,24.0,49.6,30.24,30.25,36.165,51.277
24-02-18/04-04-12.751,12.441,12.442,24.0,92.2,30.24,30.25,32.463,50.208
24-02-18/04-04-15.774,12.443,12.453,3.4,1.1,30.23,30.24,16.502,12.838
24-02-18/04-04-18.487,12.432,12.434,3.6,5.9,30.23,30.24,16.106,4.096
24-02-18/04-04-21.784,12.426,12.427,9.0,8.8,30.23,30.24,25.404,2.741
24-02-18/04-04-24.890,12.416,12.419,1.2,4.8,30.23,30.24,25.924,2.741
24-02-18/04-04-27.950,12.414,12.417,12.8,23.7,30.23,30.24,36.612,2.410
24-02-18/04-04-30.749,12.417,12.419,5.4,34.8,30.23,30.24,37.300,14.631
24-02-18/04-04-33.438,12.419,12.422,10.5,25.7,30.23,30.24,44.249,14.147
24-02-18/04-04-36.666,12.426,12.429,55.7,10.1,30.23,30.24,44.751,21.758
24-02-18/04-04-39.621,12.432,12.433,35.6,5.8,30.23,30.24,44.884,10.033
24-02-18/04-04-42.619,12.431,12.434,1.4,16.0,30.24,30.25,25.423,33.901
24-02-18/04-04-45.225,12.431,12.434,8.7,1.5,30.24,30.25,40.447,40.437
24-02-18/04-04-48.603,12.430,12.433,19.1,9.1,30.24,30.25,39.854,44.219
24-02-18/04-04-51.469,12.442,12.443,8.9,49.8,30.24,30.25,40.848,50.662
24-02-18/04-04-54.613,12.434,12.437,10.5,22.6,30.24,30.25,35.889,50.662
24-02-18/04-04-57.641,12.441,12.445,1.5,4.9,30.24,30.25,36.212,55.621
24-02-18/04-05-00.669,12.436,12.441,14.2,4.2,30.24,30.25,38.387,55.621
24-02-18/04-05-03.538,12.456,12.457,8.9,1.8,30.24,30.25,38.956,57.489
24-02-18/04-05-06.838,12.464,12.466,17.5,19.0,30.23,30.24,8.914,37.961
24-02-18/04-05-09.631,12.463,12.464,16.3,0.3,30.23,30.24,18.992,38.602
24-02-18/04-05-12.952,12.457,12.458,20.4,34.2,30.23,30.24,21.821,34.697
24-02-18/04-05-15.791,12.448,12.449,4.0,56.2,30.23,30.24,22.589,34.621
24-02-18/04-05-18.504,12.444,12.445,25.1,1.4,30.23,30.24,26.578,34.125
24-02-18/04-05-21.958,12.461,12.463,0.8,9.1,30.23,30.24,29.779,34.125
24-02-18/04-05-24.133,12.459,12.461,8.3,1.2,30.23,30.24,30.322,34.125
24-02-18/04-05-27.487,12.461,12.462,312.2,46.9,30.23,30.24,32.163,34.125
24-02-18/04-05-30.470,12.461,12.463,291.5,416.4,30.23,30.24,32.163,34.125
24-02-18/04-05-33.772,12.458,12.459,74.1,0.1,30.23,30.24,39.699,35.749
24-02-18/04-05-36.842,12.457,12.461,50.1,97.1,30.23,30.24,39.699,43.690
24-02-18/04-05-39.636,12.459,12.460,259.5,710.3,30.23,30.24,41.145,43.690
24-02-18/04-05-42.556,12.459,12.460,127.6,775.4,30.23,30.24,41.971,38.527
24-02-18/04-05-45.464,12.451,12.452,19.3,324.9,30.23,30.24,41.971,38.527
24-02-18/04-05-48.364,12.447,12.449,1.2,18.1,30.23,30.24,52.341,32.147
24-02-18/04-05-51.515,12.450,12.451,95.0,57.6,30.24,30.25,40.363,17.095
24-02-18/04-05-54.768,12.451,12.452,4.3,136.8,30.24,30.25,45.688,17.095
24-02-18/04-05-57.780,12.444,12.445,71.1,12.5,30.24,30.25,56.098,17.095
24-02-18/04-06-00.660,12.439,12.441,22.2,3.5,30.24,30.25,59.536,17.095
24-02-18/04-06-03.544,12.441,12.442,24.0,16.9,30.24,30.25,41.649,17.095
24-02-18/04-06-06.856,12.441,12.442,10.9,11.0,30.24,30.25,41.649,16.890
24-02-18/04-06-09.913,12.436,12.439,62.9,20.3,30.24,30.25,60.681,23.336
